storepoint_id,sub_table_id,store_id,store_name
FDC2E5CB490E4465A63BDC0F4F8644DC,11,3410825567634f8496e60f64fa89db8f,438堆
FDC2E5CB490E4465A63BDC0F4F8644DC,11,db01557e44fa4a75b867516f7e73c7ad,439堆
FDC2E5CB490E4465A63BDC0F4F8644DC,11,18a4cdb2010842c6a050c08ac4aadd79,440堆
6edaab1ba49946deb26fff3cc15c7683,110,b8c3203dd7f04518bab69ba73efe256b,P3堆
0e65034d2c8e425ca956496ba3b50899,111,619667d2a54911eeb6130c42a1e7e31a,P1-1-1堆
0e65034d2c8e425ca956496ba3b50899,111,61981220a54911eeb6130c42a1e7e31a,P1-2-1堆
0e65034d2c8e425ca956496ba3b50899,111,619970faa54911eeb6130c42a1e7e31a,P1-3-1堆
0e65034d2c8e425ca956496ba3b50899,111,619af568a54911eeb6130c42a1e7e31a,P2-1-1堆
0e65034d2c8e425ca956496ba3b50899,111,619c2d5ca54911eeb6130c42a1e7e31a,P2-2-1堆
0e65034d2c8e425ca956496ba3b50899,111,619d9801a54911eeb6130c42a1e7e31a,P2-3-1堆
0e65034d2c8e425ca956496ba3b50899,111,619ec49aa54911eeb6130c42a1e7e31a,P3-1-1堆
0e65034d2c8e425ca956496ba3b50899,111,61a04c02a54911eeb6130c42a1e7e31a,P3-2-1堆
0e65034d2c8e425ca956496ba3b50899,111,61a183a0a54911eeb6130c42a1e7e31a,P3-3-1堆
0e65034d2c8e425ca956496ba3b50899,111,8e4c1dd1294b11efb6130c42a1e7e31a,P3-4-1堆
0e65034d2c8e425ca956496ba3b50899,111,61a2bca0a54911eeb6130c42a1e7e31a,P4-1-1堆
0e65034d2c8e425ca956496ba3b50899,111,61a3f3f8a54911eeb6130c42a1e7e31a,P4-2-1堆
0e65034d2c8e425ca956496ba3b50899,111,61a57db8a54911eeb6130c42a1e7e31a,P4-3-1堆
0e65034d2c8e425ca956496ba3b50899,111,61a7025ea54911eeb6130c42a1e7e31a,Q1-1堆
0e65034d2c8e425ca956496ba3b50899,111,61a889f7a54911eeb6130c42a1e7e31a,Q2-1堆
0e65034d2c8e425ca956496ba3b50899,111,61aa0ecfa54911eeb6130c42a1e7e31a,Q3-1堆
0e65034d2c8e425ca956496ba3b50899,111,61acd598a54911eeb6130c42a1e7e31a,Q4-1堆
0e65034d2c8e425ca956496ba3b50899,111,61ae0873a54911eeb6130c42a1e7e31a,Q5-1堆
0e65034d2c8e425ca956496ba3b50899,111,61af41d5a54911eeb6130c42a1e7e31a,Q6-1堆
0e65034d2c8e425ca956496ba3b50899,111,61b0c5aba54911eeb6130c42a1e7e31a,Q7-1堆
0e65034d2c8e425ca956496ba3b50899,111,61b24d9aa54911eeb6130c42a1e7e31a,Q8-1堆
1207a5598f024020897f1529dbc75667,112,f89dae47320b4dcc9790f9adc4cd73e0,10仓
1207a5598f024020897f1529dbc75667,112,76ed1b0a39804241bc1aec8e29f7deac,10仓2堆
1207a5598f024020897f1529dbc75667,112,9449e472a6184e58b7b1845113a6f483,11仓
1207a5598f024020897f1529dbc75667,112,245f6f9cba6311eeb6130c42a1e7e31a,1仓
1207a5598f024020897f1529dbc75667,112,24ae073aba6311eeb6130c42a1e7e31a,2仓
1207a5598f024020897f1529dbc75667,112,ab6e474ac41c4cce9494f58286403ac7,2堆
1207a5598f024020897f1529dbc75667,112,2513e316ba6311eeb6130c42a1e7e31a,3仓
1207a5598f024020897f1529dbc75667,112,256f4421ba6311eeb6130c42a1e7e31a,4仓
1207a5598f024020897f1529dbc75667,112,25c7213bba6311eeb6130c42a1e7e31a,5仓
1207a5598f024020897f1529dbc75667,112,26347bd4ba6311eeb6130c42a1e7e31a,6仓
1207a5598f024020897f1529dbc75667,112,26917988ba6311eeb6130c42a1e7e31a,7仓
1207a5598f024020897f1529dbc75667,112,26dda921ba6311eeb6130c42a1e7e31a,8仓
1207a5598f024020897f1529dbc75667,112,274827b3ba6311eeb6130c42a1e7e31a,9仓
8184266eca424f099fe6464c1fc50a82,113,7fff51b4eafd4a9d8f47dd4496ade8eb,P1-2
8184266eca424f099fe6464c1fc50a82,113,9fb0a1de4d394f9a9dce24f997cfb465,P1仓A廒1堆
6c1b2abe68c949dc8d25a3b3f5703810,114,ba11daa1da524c888c0852684a7070d3,4堆
6c1b2abe68c949dc8d25a3b3f5703810,114,1bcb952dc69c482bb4db5fa2c21ed465,5堆
6c1b2abe68c949dc8d25a3b3f5703810,114,321bd66eb11511eeb6130c42a1e7e31a,L1-1-1堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9d6b1e90b11811eeb6130c42a1e7e31a,L1-1-2堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a0dc2b9bb11811eeb6130c42a1e7e31a,L1-10堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a14e60bfb11811eeb6130c42a1e7e31a,L1-11堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a1b18959b11811eeb6130c42a1e7e31a,L1-12堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9d6d12cab11811eeb6130c42a1e7e31a,L1-2-1堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9e0ffcb0b11811eeb6130c42a1e7e31a,L1-2-2堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9e7e59fab11811eeb6130c42a1e7e31a,L1-2-3堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9e0e9d69b11811eeb6130c42a1e7e31a,L1-3堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9e7c33f5b11811eeb6130c42a1e7e31a,L1-4堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9eeeece8b11811eeb6130c42a1e7e31a,L1-5堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9f5708afb11811eeb6130c42a1e7e31a,L1-6堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9fb25e28b11811eeb6130c42a1e7e31a,L1-7堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a0120623b11811eeb6130c42a1e7e31a,L1-8堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a071386eb11811eeb6130c42a1e7e31a,L1-9堆
6c1b2abe68c949dc8d25a3b3f5703810,114,c9e252f7f34b4ada8f2bfb39c770b4a1,L2-1-1堆
6c1b2abe68c949dc8d25a3b3f5703810,114,0895d99c889a4f79b37358b7719cc5e2,L2-1-2堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9fddf5c54c0341fba9cf6c52beb51d1d,L2-1-3堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a14fc1d1b11811eeb6130c42a1e7e31a,L2-10堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a1b2e88bb11811eeb6130c42a1e7e31a,L2-11堆
6c1b2abe68c949dc8d25a3b3f5703810,114,ff385cb9669947ed8875f92d3713ef80,L2-12堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9ef20b49b11811eeb6130c42a1e7e31a,L2-4堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9f583fedb11811eeb6130c42a1e7e31a,L2-5堆
6c1b2abe68c949dc8d25a3b3f5703810,114,9fb3bf28b11811eeb6130c42a1e7e31a,L2-6堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a013167fb11811eeb6130c42a1e7e31a,L2-7堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a075fce0b11811eeb6130c42a1e7e31a,L2-8堆
6c1b2abe68c949dc8d25a3b3f5703810,114,a0dd861ab11811eeb6130c42a1e7e31a,L2-9堆
6c1b2abe68c949dc8d25a3b3f5703810,114,2ec6036ab11511eeb6130c42a1e7e31a,P1-1堆
6c1b2abe68c949dc8d25a3b3f5703810,114,2f43f5a5b11511eeb6130c42a1e7e31a,P1-2堆
6c1b2abe68c949dc8d25a3b3f5703810,114,2faec9e1b11511eeb6130c42a1e7e31a,P1-3堆
6c1b2abe68c949dc8d25a3b3f5703810,114,300dada0b11511eeb6130c42a1e7e31a,P1-4堆
6c1b2abe68c949dc8d25a3b3f5703810,114,30709951b11511eeb6130c42a1e7e31a,P2-1堆
6c1b2abe68c949dc8d25a3b3f5703810,114,30d3e40bb11511eeb6130c42a1e7e31a,P2-2堆
6c1b2abe68c949dc8d25a3b3f5703810,114,313ef75db11511eeb6130c42a1e7e31a,P2-3堆
6c1b2abe68c949dc8d25a3b3f5703810,114,31a6a380b11511eeb6130c42a1e7e31a,P2-4堆
14d5a60594c34c57acd7fd809d01a92c,115,f354492b6c434d1abe58f9a696177f81,P1-1-1
14d5a60594c34c57acd7fd809d01a92c,115,8af7aea5cfba11eeb6130c42a1e7e31a,P1-2-1
14d5a60594c34c57acd7fd809d01a92c,115,a3fb8e76cfba11eeb6130c42a1e7e31a,P1-2-2
14d5a60594c34c57acd7fd809d01a92c,115,b9ec881bcfba11eeb6130c42a1e7e31a,P1-2-3
14d5a60594c34c57acd7fd809d01a92c,115,ccc6733bcfba11eeb6130c42a1e7e31a,P1-2-4
14d5a60594c34c57acd7fd809d01a92c,115,ecc9384fcfba11eeb6130c42a1e7e31a,P1-3-1
14d5a60594c34c57acd7fd809d01a92c,115,faea69c1cfba11eeb6130c42a1e7e31a,P1-3-2
14d5a60594c34c57acd7fd809d01a92c,115,019ffc7ccfbb11eeb6130c42a1e7e31a,P1-3-3
14d5a60594c34c57acd7fd809d01a92c,115,066ec8aecfbb11eeb6130c42a1e7e31a,P1-3-4
14d5a60594c34c57acd7fd809d01a92c,115,3232e304cc79476fbe47529beb43d74b,P101-1
14d5a60594c34c57acd7fd809d01a92c,115,5391dfc312c1464e804cea5f2e6e051e,P101-2
14d5a60594c34c57acd7fd809d01a92c,115,27d26495cfbb11eeb6130c42a1e7e31a,P2-1-1
14d5a60594c34c57acd7fd809d01a92c,115,3c36011ccfbb11eeb6130c42a1e7e31a,P2-2-1
14d5a60594c34c57acd7fd809d01a92c,115,45995934cfbb11eeb6130c42a1e7e31a,P2-3-1
14d5a60594c34c57acd7fd809d01a92c,115,5ad4c7a2cfbb11eeb6130c42a1e7e31a,P3-1-1
14d5a60594c34c57acd7fd809d01a92c,115,62716751cfbb11eeb6130c42a1e7e31a,P3-2-1
14d5a60594c34c57acd7fd809d01a92c,115,6a5c777ccfbb11eeb6130c42a1e7e31a,P3-3-1
65b7e28b8cf3446ba073fa0aca1089da,116,eeac59bd76b54ca2bfa3b57369f2497c,1仓1堆
65b7e28b8cf3446ba073fa0aca1089da,116,498191daacde4b9bb1d5d7cb15aca142,2仓1堆
65b7e28b8cf3446ba073fa0aca1089da,116,2ca24b12df474e3d842772535b3fb78c,2仓2堆
c8a5b57eb73e4325ada9271989fa5dc3,117,89a686940ecf4d3dbe73a5030471ab53,0P4-1堆
c8a5b57eb73e4325ada9271989fa5dc3,117,a8b144d6cf0311eeb6130c42a1e7e31a,0P5-2堆
c8a5b57eb73e4325ada9271989fa5dc3,117,a94adc79cf0311eeb6130c42a1e7e31a,0P6-2堆
ca2371593d50473d98018620220988f9,119,1e7ac9530b2e4243866ce4fbc44fc379,0P1堆
ca2371593d50473d98018620220988f9,119,48615abcff4345c09e4833abcd385615,0P2-1堆
ca2371593d50473d98018620220988f9,119,b6d52b38841a41f1baa278bda9b5b499,0P2堆
ca2371593d50473d98018620220988f9,119,df1fc5c701ee4328b9e90f415b67ef5c,0P3堆
ca2371593d50473d98018620220988f9,119,d7aa8575db794d0b989770e922b6204a,0P4堆
ca2371593d50473d98018620220988f9,119,1ea009d4645f4c66a8b396af568e31f8,0P5堆
ca2371593d50473d98018620220988f9,119,676264ed463546749685bf42a43de6fd,0P6堆
289ca46dd776436ba77fb4eb2a6b5c45,12,aa1b8d275415470ca196172952ab8b74,P101仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,dd49abce805f4c589580cb6e292c4ef8,P101仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,8200e29196f949a494c603f5445e53b6,P102仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,89870df095b8468aaed0888988fceb06,P103仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,94831c062f1847a19c5150f1d3a5b109,P103仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,4547d527c57b499bb801ce3f18c504ff,P103仓3堆
289ca46dd776436ba77fb4eb2a6b5c45,12,1f4f7c2c67c0432694965e7e82a35ac0,P104仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,b796b03e60254c21bffd1870527e1658,P104仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,a3fecd45337149f08c1adf2c642b688f,P105仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,94798009dae547219f5be4f1cab968ca,P105仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,eac71162790c476596fe0eba6cb905be,P105仓3堆
289ca46dd776436ba77fb4eb2a6b5c45,12,a5e67d4e4e8545c58fc782f744be3002,P105仓4堆
289ca46dd776436ba77fb4eb2a6b5c45,12,981b4f0091554e23b03ef895a7282205,P106仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,288a7cc30cf74fb09ae9cef947811405,P107仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,1bf468d1658d440dbcb91e6ed9c097b8,P107仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,6402fa00f80945fbb31894ac1c2eb1e0,P108仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,e6aec8ea13894754934ffe949aa3b031,P108仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,21079b3923574ff198603e3e005308dd,P109仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,a7255ceee25140b6b0fa922b4e89810e,P110仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,9a729889aeda4fd787dee407be72b7ff,P110仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,7e2aea89aa1749b3ad5a485ac8270c3a,P110仓3堆
289ca46dd776436ba77fb4eb2a6b5c45,12,30fb306fde884e9ab4794bfe05f0b9db,P110仓5堆
289ca46dd776436ba77fb4eb2a6b5c45,12,7be5e193b0f34f41b7a80c5f8bfa940d,P110仓6堆
289ca46dd776436ba77fb4eb2a6b5c45,12,0391702261c24480a47c830e6eddf322,P110仓7堆
289ca46dd776436ba77fb4eb2a6b5c45,12,2fe8e2bbaf0b42698008f6668dbdf79c,P110仓8堆
289ca46dd776436ba77fb4eb2a6b5c45,12,4ea3cc46cb2a44288a1fb92ecfa7ed0f,P111仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,95543755bb8b4625bf94c9575b1e9d22,P111仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,efa017e8a80442b7b3076e6085d80df4,P111仓3堆
289ca46dd776436ba77fb4eb2a6b5c45,12,937c83f6c09d495cba7a0cc2b3a35895,P112-1仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,8948dd98e90342beaf147e1a827d2035,P112-1仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,6aed4270fa0e4e44bc36e2ecf81db201,P112-1仓3堆
289ca46dd776436ba77fb4eb2a6b5c45,12,644196284e7749baacba3cef26067599,P112-2仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,2f50de5980a743dbae46c2c58d359130,P113
289ca46dd776436ba77fb4eb2a6b5c45,12,77872af938434784bb61cee9616c7f2b,P113仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,4777c16148954efea7fc3473fa7d9ed2,P113仓2堆
289ca46dd776436ba77fb4eb2a6b5c45,12,e3450f1aee9944189905b35399b5b12c,P114号仓
289ca46dd776436ba77fb4eb2a6b5c45,12,c4e196cc4035486ab3f9454b706455f6,直属库P111-P114罩棚仓
289ca46dd776436ba77fb4eb2a6b5c45,12,7f43afd372dc40d298fe0393a142d495,直属库P111-P114罩棚仓
289ca46dd776436ba77fb4eb2a6b5c45,12,73d59a43499d4395abdad195fe41dfd6,直属库副料仓
289ca46dd776436ba77fb4eb2a6b5c45,12,e5198141996f4935b9a3ca14fb8954ba,直属库加工厂周转仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,cd21d26a48774f32b576d38854b6543f,直属库罩棚仓1堆
289ca46dd776436ba77fb4eb2a6b5c45,12,c01d41257b3a43dba987c16a12b3acb7,直属库罩棚仓2堆
81a6d1e96a4a41e690e471c9c482cbba,120,f7657f2f99884b67a34cd95674ff70d1,P1-1堆
81a6d1e96a4a41e690e471c9c482cbba,120,5799f07482e74d8685a24c2eac990e1d,P1-2堆
81a6d1e96a4a41e690e471c9c482cbba,120,ff84501ff18911eeb6130c42a1e7e31a,P3-1堆
81a6d1e96a4a41e690e471c9c482cbba,120,ffef436af18911eeb6130c42a1e7e31a,P3-2堆
a353af5f31344366a37ae0cdf00b8e19,121,dee926ab70e242cfbafc2fe55a81a306,STQ1-1-1
a353af5f31344366a37ae0cdf00b8e19,121,e1325c690ebc488c928decc7742d2d92,STQ2-1-1
a353af5f31344366a37ae0cdf00b8e19,121,a4d9cd7cd112419eb7c218891d3d35d3,STQ3-1-1
a353af5f31344366a37ae0cdf00b8e19,121,7879b615230247e7a9506de8fb3807a3,STQ4-1-1
b24cd7071bd04282855ae28ec1a97b66,122,291742fa96854a47b6704f6d116048e1,L1-1-1
b24cd7071bd04282855ae28ec1a97b66,122,493ba45c99a142bbb1718c84ad8db9f6,L1-1-2
b24cd7071bd04282855ae28ec1a97b66,122,ae32e95c9ef1478cbba55a23e01b2510,油罐01
b24cd7071bd04282855ae28ec1a97b66,122,829f957eca96418f8ebc705f16090568,油罐02
b24cd7071bd04282855ae28ec1a97b66,122,37af2038cc2746048299957dc378731f,油罐03
b24cd7071bd04282855ae28ec1a97b66,122,11a77c6719f04c62b13efe6fa651b896,油罐04
b24cd7071bd04282855ae28ec1a97b66,122,b3f3fb14dff94de4bb380bc977b8469c,油罐05
b24cd7071bd04282855ae28ec1a97b66,122,45152e2e99514ad8ae6d92bdd4cf106b,油罐06
b24cd7071bd04282855ae28ec1a97b66,122,808011bdf75d4994a54c86305202640a,油罐07
b24cd7071bd04282855ae28ec1a97b66,122,d2556b08b28d4f0b8a40c76b415003d6,油罐08
b24cd7071bd04282855ae28ec1a97b66,122,1fbcccf42905487bb804450789bb13d5,油罐09
b24cd7071bd04282855ae28ec1a97b66,122,1463421785404d86ad47e20d5b5019bb,油罐10
b24cd7071bd04282855ae28ec1a97b66,122,9fd11496e0f0413eab474fdb3b4aa1cb,油罐11
b24cd7071bd04282855ae28ec1a97b66,122,47fa1a03b0b845fd98d78b98adf41d4f,油罐12
b24cd7071bd04282855ae28ec1a97b66,122,9572db4861644857b7d57b72195923d0,油罐13
b24cd7071bd04282855ae28ec1a97b66,122,fe4dba91be5c49c395dd6d1535485460,油罐14
b24cd7071bd04282855ae28ec1a97b66,122,1cd0eca002e744c1a7fb695efbe0cb31,油罐15
b24cd7071bd04282855ae28ec1a97b66,122,0700e99cd05d4e0da0b0a57adeac9dec,油罐16
b24cd7071bd04282855ae28ec1a97b66,122,156c7a3613314c9ca3083736648f1803,油罐17
b24cd7071bd04282855ae28ec1a97b66,122,967273dfa5714875b10d67a42416763e,油罐18
b24cd7071bd04282855ae28ec1a97b66,122,48ec2f59d6504d7fb77c56bdbe415f30,油罐19
b24cd7071bd04282855ae28ec1a97b66,122,661feb866a4049aa98b80838101b629d,油罐20
b24cd7071bd04282855ae28ec1a97b66,122,b84deac0b6224a8b9ce2beca589a4a54,油罐21
b24cd7071bd04282855ae28ec1a97b66,122,faabf782257e48418c1eb90a4e6eacaf,油罐22
b24cd7071bd04282855ae28ec1a97b66,122,490d0cac36164d11ae99280d9d759aac,油罐23
b24cd7071bd04282855ae28ec1a97b66,122,69c7db2df34e46a2a8b2c97950416d89,油罐24
b24cd7071bd04282855ae28ec1a97b66,122,6491f9e5c506499482a9e1b6514eb84c,油罐25
b24cd7071bd04282855ae28ec1a97b66,122,643671267b14413a8c7c017db1030873,油罐26
b24cd7071bd04282855ae28ec1a97b66,122,49e8eae5dfa742d39c7712a34208da59,油罐27
b24cd7071bd04282855ae28ec1a97b66,122,efe4abd0d10a43d7bda7438aae1edde7,油罐28
b24cd7071bd04282855ae28ec1a97b66,122,bcee1a3c3834419486dda2c22e75e3cd,油罐29
f6bda29b0c1e4d38b149ba515989a225,124,671eea0140bd4171a090ca93f287f2d1,P1-1卡
f6bda29b0c1e4d38b149ba515989a225,124,e8cb54bf415a46cd85254935ba64c319,P1-2卡
f6bda29b0c1e4d38b149ba515989a225,124,1209412a11cb48978aa858195bc1d6e5,P1-3卡
f6bda29b0c1e4d38b149ba515989a225,124,6fcb15c662d843b5b128b7c6b74b7205,P2-1卡
f6bda29b0c1e4d38b149ba515989a225,124,af29a5141bc6438ba2cafc0a4fd42f61,P2-2卡
f6bda29b0c1e4d38b149ba515989a225,124,27d275d2a7764b47a4d19ba9c6d2408b,P3-1卡
f6bda29b0c1e4d38b149ba515989a225,124,5fa17721bae34650a2e249ac0b07ad53,P3-2卡
f6bda29b0c1e4d38b149ba515989a225,124,f9be0b016ea94aa69be1042de0188d4e,P4-1卡
f6bda29b0c1e4d38b149ba515989a225,124,2c76536f5d0e44dbacd3e146350f54be,P4-2卡
f6bda29b0c1e4d38b149ba515989a225,124,98d15f07379e482aad641f44ca9f075e,P5-1卡
f6bda29b0c1e4d38b149ba515989a225,124,72f1f4b2aa7b4ee3b557de5a183dd4c4,P5-2卡
f6bda29b0c1e4d38b149ba515989a225,124,1a1d56402cb142228504666e4be127bc,P5-3卡
f6bda29b0c1e4d38b149ba515989a225,124,090db78f6f6a41679b39ae5bbc7b3901,P5-4卡
f6bda29b0c1e4d38b149ba515989a225,124,c6b7c20d720d42b68b739c798eb987e0,P6-1卡
f6bda29b0c1e4d38b149ba515989a225,124,a6f570fa536f488886abe7812aad6a90,P6-2卡
f6bda29b0c1e4d38b149ba515989a225,124,842dd29d1bc240fc857fb7e939c9d239,P6-3卡
f6bda29b0c1e4d38b149ba515989a225,124,c8fa3fc599624cc6b9c1435c55c05553,P6-4卡
f6bda29b0c1e4d38b149ba515989a225,124,72195f5385ef4ace9696f5c43a534a2c,P油脂1仓
f6bda29b0c1e4d38b149ba515989a225,124,42e5a3258d184eab8d0690e88a590467,P油脂2仓
f6bda29b0c1e4d38b149ba515989a225,124,6e1d21cb2ed5472795cac85e702b8558,P油脂3仓
588a451abdab4fd181c7a1e0b7a7091a,125,3451c7073589433badf48bcc2413ad8d,P1-A-01
588a451abdab4fd181c7a1e0b7a7091a,125,5b1ec80a0613461ea7b3e5f39e642008,P1-A-02
588a451abdab4fd181c7a1e0b7a7091a,125,4b778b543fa44c529c79e3ba887b4e25,P1-A-03
588a451abdab4fd181c7a1e0b7a7091a,125,b437cdcc7e694b0faa75930017550cba,P1-A-05
588a451abdab4fd181c7a1e0b7a7091a,125,91c31396f6574f59bf8dfd3f51f967ff,P1-A06
588a451abdab4fd181c7a1e0b7a7091a,125,6845114f37534df4919be10c44946450,P1-A07
588a451abdab4fd181c7a1e0b7a7091a,125,67d11ab8443e4d0f8decf3f6b1eec331,Y1罐
072b49647e7c447986e9e7ec011b0051,126,38fbae28dc834b3d8405d7fac2e4f533,Q1
072b49647e7c447986e9e7ec011b0051,126,2f6525a5aca2432cb24babf93cc41693,Q2
072b49647e7c447986e9e7ec011b0051,126,f7d23731ea6f460bba507885d23db76d,Q3
072b49647e7c447986e9e7ec011b0051,126,8e8f2a7e157c4359bb6e30e17f8955b0,Q4
556f68e44c1045a2b927879d5c091987,127,93549b64ddea4abc812a7030c4a3e977,L3-201
556f68e44c1045a2b927879d5c091987,127,2a5c78e2393f43998562deac72714156,L3-202
556f68e44c1045a2b927879d5c091987,127,7588b3626c9d4b1fbc2e28378ddc5e33,L3-203
556f68e44c1045a2b927879d5c091987,127,b961cce73b724336b139e409eb8f2acd,L3-204
556f68e44c1045a2b927879d5c091987,127,675031b58aeb4c30b5d2e9d27dabb54d,L3-205
556f68e44c1045a2b927879d5c091987,127,278e069342314df5a687a58f7e9508b0,L3-206
556f68e44c1045a2b927879d5c091987,127,db4356721cca42e1a92889a1e29f0dfb,L3-207
556f68e44c1045a2b927879d5c091987,127,b237204fc0524b5f8e9e91fc96810406,L3-208
556f68e44c1045a2b927879d5c091987,127,35b19bdce66241d28210779d8c805eb3,L3-209
556f68e44c1045a2b927879d5c091987,127,bb6fcb2c699d46feae3baba4f58f8b10,L3-210
556f68e44c1045a2b927879d5c091987,127,3946f48622ce493c911c1753b8c4af80,L3-211
556f68e44c1045a2b927879d5c091987,127,7a81a45fc0204448aeaa53d31956d38f,L3-212
556f68e44c1045a2b927879d5c091987,127,e2e54aca5b5f48c581eb61fff12229c0,L3-301
556f68e44c1045a2b927879d5c091987,127,3ad007fe8d5541a094a7ec83d01ff6cc,L3-302
556f68e44c1045a2b927879d5c091987,127,cd673efea9394752a4a4c125d56eb987,L3-303
556f68e44c1045a2b927879d5c091987,127,493ca4da23334e219b69c45dd6da010b,L3-304
556f68e44c1045a2b927879d5c091987,127,2c9239c6e688477a86efb611382739c3,L3-305
556f68e44c1045a2b927879d5c091987,127,d7dd5c5828164427a98f8bfc14052d2e,L3-306
556f68e44c1045a2b927879d5c091987,127,124c92a66b074265b8e5158cef4dd649,L3-307
556f68e44c1045a2b927879d5c091987,127,ae6865e41f5e4c8f8136638d255b3f7e,L3-308
556f68e44c1045a2b927879d5c091987,127,d6d3d6d2e9fe48a2b66c32c9c2e51e41,L3-309
556f68e44c1045a2b927879d5c091987,127,7d11158132bd4f02aa9b53699923913c,L3-310
556f68e44c1045a2b927879d5c091987,127,c687427e1f884a169104676209f57846,L3-311
556f68e44c1045a2b927879d5c091987,127,657995233f5c4913bdbbfa104c57e89e,L3-312
556f68e44c1045a2b927879d5c091987,127,3e7a2a686fa14414bae42934fb3a85e3,L3-401
556f68e44c1045a2b927879d5c091987,127,8048384eaac14cf18054927686dddbdd,L3-402
556f68e44c1045a2b927879d5c091987,127,85233a645cb640de904e0047b5648a56,L3-403
556f68e44c1045a2b927879d5c091987,127,dc4e9bc0d42142349bc9a0ffb0a8b0e1,L3-404
556f68e44c1045a2b927879d5c091987,127,395d97f1661c4cd9a2262b097349db71,L3-405
556f68e44c1045a2b927879d5c091987,127,6ebafddb479f4e98b0c5b708870f4628,L3-406
556f68e44c1045a2b927879d5c091987,127,2437c63608d245e2aff6376736af08d6,L3-407
556f68e44c1045a2b927879d5c091987,127,404b4855af2a40ba9f302c578aaed23e,L3-408
556f68e44c1045a2b927879d5c091987,127,41794ae96a9e4f5abf56df71eb82d2bc,L3-409
556f68e44c1045a2b927879d5c091987,127,8335d50ec78144dda8c0977bfe7bbb78,L3-410
556f68e44c1045a2b927879d5c091987,127,3839f11cf9984721951ab13b9e3b9207,L3-411
556f68e44c1045a2b927879d5c091987,127,6021e52926bc44128ca23f04145fbe51,L3-412
556f68e44c1045a2b927879d5c091987,127,171b2cdbf265444db5117197631e58dc,L3-501
556f68e44c1045a2b927879d5c091987,127,3a541b50fd1343e285657108557f9f0a,L3-502
556f68e44c1045a2b927879d5c091987,127,dd85380fd6f84dddafbfe913fe28a864,L3-503
556f68e44c1045a2b927879d5c091987,127,111c0e0c4d47457ea299e40eaaa0b861,L3-504
556f68e44c1045a2b927879d5c091987,127,80d5fa5a34b9454d8af89fbe0d6c16f3,L3-505
556f68e44c1045a2b927879d5c091987,127,c767bc901258435cbdee2f900929d62f,L3-506
556f68e44c1045a2b927879d5c091987,127,0e0a7acde0a042eda1eff21520ca9ebb,L3-507
556f68e44c1045a2b927879d5c091987,127,d98d735e2d5542eab130d4ace4cce90b,L3-508
556f68e44c1045a2b927879d5c091987,127,6c8da7dda95641919c03578ee36363a0,L3-509
556f68e44c1045a2b927879d5c091987,127,affe9d7abb5347a5a83b17ebad64158f,L3-510
