storepointId,storepointName,kdjd,kdwd,kqdz,storeId,storeName,line_no,layer_no,batch,temp,x,y,z,avg_in_temp,max_temp,min_temp,indoor_temp,indoor_humidity,outdoor_temp,outdoor_humidity
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,25,4,2025-07-30 02:30:31,24.25,3,4,3,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,26,1,2025-07-30 02:30:31,28.50,2,1,3,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,26,2,2025-07-30 02:30:31,24.50,2,2,3,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,26,3,2025-07-30 02:30:31,18.50,2,3,3,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,26,4,2025-07-30 02:30:31,20.50,2,4,3,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,27,1,2025-07-30 02:30:31,28.75,1,1,3,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,27,2,2025-07-30 02:30:31,25.25,1,2,3,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,27,3,2025-07-30 02:30:31,18.75,1,3,3,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,27,4,2025-07-30 02:30:31,21.75,1,4,3,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,28,1,2025-07-30 02:30:31,29.00,9,1,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,28,2,2025-07-30 02:30:31,25.00,9,2,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,28,3,2025-07-30 02:30:31,18.75,9,3,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,28,4,2025-07-30 02:30:31,21.75,9,4,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,29,1,2025-07-30 02:30:31,28.75,8,1,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,29,2,2025-07-30 02:30:31,24.00,8,2,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,29,3,2025-07-30 02:30:31,18.50,8,3,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,29,4,2025-07-30 02:30:31,21.00,8,4,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,30,1,2025-07-30 02:30:31,29.00,7,1,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,30,2,2025-07-30 02:30:31,25.75,7,2,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,30,3,2025-07-30 02:30:31,22.75,7,3,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,30,4,2025-07-30 02:30:31,23.00,7,4,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,31,1,2025-07-30 02:30:31,28.50,6,1,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,31,2,2025-07-30 02:30:31,26.25,6,2,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,31,3,2025-07-30 02:30:31,23.75,6,3,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,31,4,2025-07-30 02:30:31,24.50,6,4,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,32,1,2025-07-30 02:30:31,28.50,5,1,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,32,2,2025-07-30 02:30:31,24.50,5,2,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,32,3,2025-07-30 02:30:31,18.75,5,3,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,32,4,2025-07-30 02:30:31,26.00,5,4,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,33,1,2025-07-30 02:30:31,28.75,4,1,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,33,2,2025-07-30 02:30:31,25.00,4,2,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,33,3,2025-07-30 02:30:31,19.25,4,3,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,33,4,2025-07-30 02:30:31,26.00,4,4,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,34,1,2025-07-30 02:30:31,28.75,3,1,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,34,2,2025-07-30 02:30:31,24.50,3,2,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,34,3,2025-07-30 02:30:31,19.00,3,3,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,34,4,2025-07-30 02:30:31,24.75,3,4,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,35,1,2025-07-30 02:30:31,28.50,2,1,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,35,2,2025-07-30 02:30:31,24.50,2,2,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,35,3,2025-07-30 02:30:31,18.75,2,3,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,35,4,2025-07-30 02:30:31,25.00,2,4,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,36,1,2025-07-30 02:30:31,28.75,1,1,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,36,2,2025-07-30 02:30:31,25.75,1,2,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,36,3,2025-07-30 02:30:31,24.00,1,3,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,36,4,2025-07-30 02:30:31,26.50,1,4,4,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,37,1,2025-07-30 02:30:31,28.25,9,1,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,37,2,2025-07-30 02:30:31,26.00,9,2,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,37,3,2025-07-30 02:30:31,22.25,9,3,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,37,4,2025-07-30 02:30:31,24.75,9,4,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,38,1,2025-07-30 02:30:31,28.50,8,1,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,38,2,2025-07-30 02:30:31,24.75,8,2,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,38,3,2025-07-30 02:30:31,18.50,8,3,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,38,4,2025-07-30 02:30:31,23.25,8,4,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,39,1,2025-07-30 02:30:31,28.50,7,1,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,39,2,2025-07-30 02:30:31,24.75,7,2,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,39,3,2025-07-30 02:30:31,19.00,7,3,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,39,4,2025-07-30 02:30:31,24.25,7,4,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,40,1,2025-07-30 02:30:31,28.75,6,1,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,40,2,2025-07-30 02:30:31,24.50,6,2,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,40,3,2025-07-30 02:30:31,18.75,6,3,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,40,4,2025-07-30 02:30:31,22.50,6,4,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,41,1,2025-07-30 02:30:31,28.50,5,1,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,41,2,2025-07-30 02:30:31,24.25,5,2,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,41,3,2025-07-30 02:30:31,18.75,5,3,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,41,4,2025-07-30 02:30:31,22.75,5,4,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,42,1,2025-07-30 02:30:31,28.50,4,1,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,42,2,2025-07-30 02:30:31,25.00,4,2,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,42,3,2025-07-30 02:30:31,24.75,4,3,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,42,4,2025-07-30 02:30:31,25.50,4,4,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,43,1,2025-07-30 02:30:31,28.50,3,1,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,43,2,2025-07-30 02:30:31,26.25,3,2,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,43,3,2025-07-30 02:30:31,21.75,3,3,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,43,4,2025-07-30 02:30:31,22.00,3,4,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,44,1,2025-07-30 02:30:31,28.50,2,1,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,44,2,2025-07-30 02:30:31,25.00,2,2,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,44,3,2025-07-30 02:30:31,19.25,2,3,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,44,4,2025-07-30 02:30:31,21.50,2,4,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,45,1,2025-07-30 02:30:31,28.75,1,1,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,45,2,2025-07-30 02:30:31,25.00,1,2,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,45,3,2025-07-30 02:30:31,21.75,1,3,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,45,4,2025-07-30 02:30:31,19.75,1,4,5,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,46,1,2025-07-30 02:30:31,28.75,9,1,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,46,2,2025-07-30 02:30:31,25.00,9,2,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,46,3,2025-07-30 02:30:31,21.25,9,3,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,46,4,2025-07-30 02:30:31,19.00,9,4,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,47,1,2025-07-30 02:30:31,28.75,8,1,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,47,2,2025-07-30 02:30:31,24.50,8,2,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,47,3,2025-07-30 02:30:31,18.50,8,3,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,47,4,2025-07-30 02:30:31,21.50,8,4,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,48,1,2025-07-30 02:30:31,28.75,7,1,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,48,2,2025-07-30 02:30:31,29.00,7,2,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,48,3,2025-07-30 02:30:31,27.75,7,3,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,48,4,2025-07-30 02:30:31,27.50,7,4,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,49,1,2025-07-30 02:30:31,28.50,6,1,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,49,2,2025-07-30 02:30:31,26.25,6,2,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,49,3,2025-07-30 02:30:31,27.25,6,3,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,49,4,2025-07-30 02:30:31,22.75,6,4,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,50,1,2025-07-30 02:30:31,28.50,5,1,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,50,2,2025-07-30 02:30:31,24.75,5,2,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,50,3,2025-07-30 02:30:31,24.75,5,3,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,50,4,2025-07-30 02:30:31,20.50,5,4,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,51,1,2025-07-30 02:30:31,28.75,4,1,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,51,2,2025-07-30 02:30:31,25.00,4,2,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,51,3,2025-07-30 02:30:31,20.25,4,3,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,51,4,2025-07-30 02:30:31,23.75,4,4,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
7235cd537a08489b8ed7c455a4b03841,三角仓库,116.118569,24.272222,广东省梅州市光明路194号 ,060761ff080d46c082053f97043e79bd,0P2仓,52,1,2025-07-30 02:30:31,28.75,3,1,6,24.51,29.0,18.5,28.81,35.38,26.81,88.44
